16 226 230 709 1343.37 126.666 "D1 230..226km smer Praha"
17 226 230 915 1739.93 126.212 "D1 230..226km smer Praha"
18 226 230 933 1763.19 126.997 "D1 230..226km smer Praha"
19 226 230 696 1341.23 124.542 "D1 230..226km smer Praha"
20 226 230 497 937.303 127.259 "D1 230..226km smer Praha"
21 226 230 302 570.236 127.105 "D1 230..226km smer Praha"
22 226 230 160 301.539 127.347 "D1 230..226km smer Praha"
23 226 230 245 468.481 125.512 "D1 230..226km smer Praha"
24 226 230 220 419.374 125.902 "D1 230..226km smer Praha"
25 226 230 169 319.782 126.836 "D1 230..226km smer Praha"
26 226 230 91 177.724 122.887 "D1 230..226km smer Praha"
15 220 226 2 6.3311 113.724 "D1 226..220km smer Praha"
16 220 226 682 2091.5 117.39 "D1 226..220km smer Praha"
17 220 226 902 2753.87 117.914 "D1 226..220km smer Praha"
18 220 226 939 2875.3 117.567 "D1 226..220km smer Praha"
19 220 226 696 2166.15 115.671 "D1 226..220km smer Praha"
20 220 226 520 1601.21 116.912 "D1 226..220km smer Praha"
21 220 226 305 944.516 116.25 "D1 226..220km smer Praha"
22 220 226 167 514.571 116.835 "D1 226..220km smer Praha"
23 220 226 243 735.689 118.909 "D1 226..220km smer Praha"
24 220 226 204 633.157 115.99 "D1 226..220km smer Praha"
25 220 226 161 496.126 116.825 "D1 226..220km smer Praha"
26 220 226 74 225.243 118.272 "D1 226..220km smer Praha"
15 216 220 0 0 0 "D1 220..216km smer Praha -- provoz 1 pruhem"
16 216 220 648 2078.04 74.8398 "D1 220..216km smer Praha -- provoz 1 pruhem"
17 216 220 896 2931.37 73.3581 "D1 220..216km smer Praha -- provoz 1 pruhem"
18 216 220 917 2988.74 73.6364 "D1 220..216km smer Praha -- provoz 1 pruhem"
19 216 220 716 2275.86 75.5055 "D1 220..216km smer Praha -- provoz 1 pruhem"
20 216 220 536 1720.11 74.7861 "D1 220..216km smer Praha -- provoz 1 pruhem"
21 216 220 319 1015.55 75.3877 "D1 220..216km smer Praha -- provoz 1 pruhem"
22 216 220 176 556.201 75.9438 "D1 220..216km smer Praha -- provoz 1 pruhem"
23 216 220 230 731.698 75.441 "D1 220..216km smer Praha -- provoz 1 pruhem"
24 216 220 211 673.152 75.2282 "D1 220..216km smer Praha -- provoz 1 pruhem"
